22.11.2023 - 17:00,06.11.2023 - 17:03,Berlin,Adlershof,Adlergestell ,,52.43972119087055,13.53494578189003,Baustelle,"keine Sperrung # Bau von Radverkehrsanlagen, Fahrbahn abschnittsweise auf einen Fahrstreifen verengt",AB,deXXX
30.11.2023 - 17:00,06.11.2023 - 17:03,Berlin,Spandau,Hohenzollernring ,,52.541049468459455,13.194845175146144,Baustelle,"keine Sperrung # Neubau einer Bushaltestelle, für beide Fahrtrichtungen steht nur ein gemeinsamer Fahrstreifen zur Verfügung",BD,deXXX
06.11.2023 - 17:00,06.11.2023 - 17:03,Berlin,Rudow,Stubenrauchstraße ,,52.432383813788356,13.496187446145099,Baustelle,"keine Sperrung # Stromleitungsarbeiten, Fahrbahn auf einen Fahrtreifen verengt, Staugefahr",AB,deXXX
17.11.2023 - 17:00,06.11.2023 - 17:03,Berlin,Neu-Hohenschönhausen,Falkenberger Chaussee ,,52.567077036688545,13.515237486745459,Baustelle,"keine Sperrung # Leitungsbauarbeiten, Fahrbahn auf einen Fahrstreifen verengt",AB,deXXX
17.11.2023 - 17:00,06.11.2023 - 17:03,Berlin,Dahlem,Argentinische Allee ,,52.45140244288722,13.25813282738161,Baustelle,"keine Sperrung # Fahrbahnsanierung, Fahrbahn auf jeweils einen Fahrstreifen verengt und verschwenkt",BD,deXXX
15.11.2023 - 17:00,06.11.2023 - 17:03,Berlin,Spandau,Charlottenburger Chaussee ,,52.52712260380155,13.217127922397468,Baustelle,"keine Sperrung # Gasleitungsarbeiten, Fahrbahn auf einen Fahrstreifen verengt",AB,deXXX
31.01.2024 - 17:00,06.11.2023 - 17:03,Berlin,Niederschöneweide,Köpenicker Landstraße ,,52.46562415527816,13.496524514980495,Baustelle,"keine Sperrung # Leitungsbau, Fahbahn auf zwei Fahrstreifen je Richtung verengt",BD,deXXX
31.08.2025 - 17:00,06.11.2023 - 17:03,Berlin,Wannsee,Kronprinzessinnenweg ,,52.464057004621715,13.229038705433922,Sperrung,"Vollsperrung # Leitungsbau der Wasserbetriebe, Vollsperrung für Fuß- und Radverkehr (Mo - Fr von 06 - 18 Uhr) , Umleitung ausgewiesen",BD,deXXX
17.11.2023 - 17:00,06.11.2023 - 17:03,Berlin,Neukölln,Flughafenstraße ,,52.48175819063598,13.432817894614997,Sperrung,"Vollsperrung # Umbau Karl-Marx-Straße, Anbindung Karl-Marx-Straße für Kfz- und Radverkehr gesperrt",AB,deXXX
21.12.2023 - 17:00,06.11.2023 - 17:03,Berlin,Kreuzberg,Gneisenaustraße ,,52.490412588549844,13.400394721620785,Baustelle,"keine Sperrung # Leitungsbaustelle, Fahrbahn auf einen Fahrstreifen verengt, Anbindung nördliche Baerwaldstraße (Richtung Urbanstraße) gesperrt",AB,deXXX
06.11.2023 - 17:03,06.11.2023 - 17:03,Berlin,Friedrichshain,Ebertystraße ,,52.52414082877654,13.452867164850854,Baustelle,"keine Sperrung # Straßenbauarbeiten, Anbindung Eberlingstraße komplett gesperrt, Umleitung via Kochhannstraße",BD,deXXX
23.02.2024 - 17:00,06.11.2023 - 17:03,Berlin,Wilmersdorf,Berliner Straße ,,52.48706887666549,13.329815480649138,,"keine Sperrung # Fernwärmebaustelle, Fahrbahn jeweils auf einen Fahrstreifen verengt",BD,deXXX
15.11.2023 - 17:00,06.11.2023 - 17:03,Berlin,Halensee,Kurfürstendamm ,,52.49701180545322,13.290205380067938,Baustelle,"keine Sperrung # Stromnetzarbeiten, Fahrbahn auf einen Fahrstreifen je Richtung verengt. Die Georg-Wilhelm-Straße (Henriettenplatz) ist vom Kurfürstendamm abgehängt. Im Anschluss folgen weitere Arbeiten",BD,deXXX
07.12.2023 - 17:00,06.11.2023 - 17:03,Berlin,Lichtenrade,Mariendorfer Damm ,,52.43198504271491,13.391235364859458,Baustelle,"keine Sperrung # Leitungsarbeiten, Fahrbahn auf einen Fahrstreifen verengt",AB,deXXX
03.05.2024 - 17:00,06.11.2023 - 17:03,Berlin,Köpenick,Grünauer Straße ,,52.44049723265583,13.570571019111725,Baustelle,"keine Sperrung # Hochbaustelle, eine Baustellenampel regelt den Verkehr",BD,deXXX
25.12.2023 - 17:00,06.11.2023 - 17:03,Berlin,Charlottenburg-Nord,Siemensdamm ,,52.53424633701973,13.291841847338068,Baustelle,"keine Sperrung # Leitungsarbeiten, rechter Fahrstreifen gesperrt",AB,deXXX
24.11.2023 - 17:00,06.11.2023 - 17:03,Berlin,Köpenick,Mahlsdorfer Straße ,,52.46242025333013,13.58306207534445,Baustelle,"keine Sperrung # Straßenbauarbeiten, Fahrbahn auf jeweils einen Fahrstreifen verengt, Einfahrt Hirtestraße für Kfz-Verkehr gesperrt",BD,deXXX
29.11.2023 - 17:00,06.11.2023 - 17:03,Berlin,Friedrichshain,Revaler Straße ,,52.5080613869751,13.453803519381516,Sperrung,"Fahrtrichtungssperrung # Herstellung eines geschützten Radstreifens, Fahrtrichtung für den Kfz-Verkehr gesperrt",AB,deXXX
24.11.2023 - 17:00,06.11.2023 - 17:03,Berlin,Friedrichshain,Lichtenberger Straße ,,52.517977669668774,13.428004023065235,Baustelle,"keine Sperrung # Neubau der Ampelanlagen, Fahrbahn auf jeweils einen Fahrstreifen verengt, Staugefahr",AB,deXXX
24.11.2023 - 17:00,06.11.2023 - 17:03,Berlin,Friedrichshain,Strausberger Platz ,,52.51872153681859,13.42892129083444,Baustelle,"keine Sperrung # Neubau der Ampelanlagen, Fahrbahn auf zwei Fahrstreifen verengt",AB,deXXX
15.12.2023 - 17:00,06.11.2023 - 17:03,Berlin,Friedrichshain,Stralauer Allee ,,52.500339027797374,13.455421000810393,Sperrung,"Vollsperrung # Wasserrohrbruch, Fahrtrichtung für Kfz- und Radverkehr gesperrt, Umleitungen ausgewiesen",AB,deXXX
10.11.2023 - 17:00,06.11.2023 - 17:03,Berlin,Gesundbrunnen,Osloer Straße ,,52.556056540933604,13.382615210008524,Baustelle,"keine Sperrung # Leitungsbaustelle, abschnittsweise Fahrbahnverengung, weitere Bauabschnitte folgen",BD,deXXX
06.11.2023 - 17:03,06.11.2023 - 17:03,Berlin,Wilmersdorf,Mannheimer Straße ,,52.4872669929937,13.315606581161065,Sperrung,"Vollsperrung # geplatzte Wasserleitung, Straße gesperrt",AB,deXXX
10.11.2023 - 17:00,06.11.2023 - 17:03,Berlin,Rummelsburg,Marktstraße ,,52.504032087858064,13.472410337111512,Baustelle,"keine Sperrung # Leitungsbauarbeiten, Fahrbahn auf einen Fahrstreifen verengt",AB,deXXX
